V1	V2	V3	V4	V5	V6	V7	V8	V9
chr12	90539193	90539255	H3K9me3_chr12_broad_rmdup_peak_9320	84	.	5.21443	11.4792	8.44803
chr12	90540560	90540608	H3K9me3_chr12_broad_rmdup_peak_9322	50	.	3.524	7.70416	5.08786
chr12	90565840	90566877	H3K9me3_chr12_broad_rmdup_peak_9324	56	.	4.68191	8.32925	5.67046
chr12	90600033	90600158	H3K9me3_chr12_broad_rmdup_peak_9329	51	.	4.92486	7.7978	5.17264
chr12	90753682	90753819	H3K9me3_chr12_broad_rmdup_peak_9350	51	.	4.20816	7.69919	5.11917
chr12	90823961	90824815	H3K9me3_chr12_broad_rmdup_peak_9357	62	.	5.41073	9.03553	6.2871
chr12	90865963	90866015	H3K9me3_chr12_broad_rmdup_peak_9361	53	.	4.20437	8.02326	5.35808
chr12	90875780	90875861	H3K9me3_chr12_broad_rmdup_peak_9363	60	.	3.91213	8.77808	6.04371
chr12	90876106	90876232	H3K9me3_chr12_broad_rmdup_peak_9364	50	.	3.50947	7.60249	5.04361
chr12	90929166	90930338	H3K9me3_chr12_broad_rmdup_peak_9373	52	.	3.96683	7.92281	5.28437
chr12	91295232	91295443	H3K9me3_chr12_broad_rmdup_peak_9401	60	.	4.74903	8.75228	6.04513
chr12	91394717	91395659	H3K9me3_chr12_broad_rmdup_peak_9406	55	.	4.3352	8.23592	5.56599
chr12	91733706	91733872	H3K9me3_chr12_broad_rmdup_peak_9436	51	.	5.108	7.78334	5.15387
chr12	91842962	91843399	H3K9me3_chr12_broad_rmdup_peak_9445	50	.	3.79092	7.69779	5.08783
chr12	91900908	91901253	H3K9me3_chr12_broad_rmdup_peak_9448	55	.	5.06899	8.27038	5.59943
chr12	92016584	92016749	H3K9me3_chr12_broad_rmdup_peak_9461	51	.	4.73034	7.78598	5.19787
chr12	92314135	92314191	H3K9me3_chr12_broad_rmdup_peak_9473	55	.	4.60621	8.22359	5.55514
chr12	92316044	92316131	H3K9me3_chr12_broad_rmdup_peak_9476	57	.	5.49941	8.42558	5.72409
chr12	92345171	92345843	H3K9me3_chr12_broad_rmdup_peak_9481	51	.	3.2917	7.69965	5.11259
chr12	92599659	92601178	H3K9me3_chr12_broad_rmdup_peak_9495	50	.	4.32487	7.59353	5.00009
chr12	92682598	92682669	H3K9me3_chr12_broad_rmdup_peak_9507	52	.	3.958	7.90127	5.25551
chr12	92920357	92920475	H3K9me3_chr12_broad_rmdup_peak_9533	55	.	3.7184	8.24135	5.56788
chr12	92953991	92954465	H3K9me3_chr12_broad_rmdup_peak_9536	53	.	3.99944	7.97835	5.358
chr12	93149489	93149540	H3K9me3_chr12_broad_rmdup_peak_9555	54	.	3.5633	8.15731	5.47819
chr12	93956643	93956713	H3K9me3_chr12_broad_rmdup_peak_9621	58	.	4.01966	8.49382	5.80591
chr12	94016752	94018374	H3K9me3_chr12_broad_rmdup_peak_9633	54	.	3.72656	8.13818	5.48541
chr12	94485495	94485835	H3K9me3_chr12_broad_rmdup_peak_9685	56	.	4.23844	8.27399	5.6506
chr12	94501530	94502877	H3K9me3_chr12_broad_rmdup_peak_9687	69	.	3.97022	9.71702	6.90424
chr12	94606409	94607374	H3K9me3_chr12_broad_rmdup_peak_9694	53	.	3.58227	8.05042	5.38836
chr12	95379785	95379970	H3K9me3_chr12_broad_rmdup_peak_9737	54	.	5.18448	8.17069	5.48669
chr12	95448646	95448791	H3K9me3_chr12_broad_rmdup_peak_9745	66	.	4.60458	9.41039	6.60379
chr12	95456350	95456403	H3K9me3_chr12_broad_rmdup_peak_9751	50	.	4.71163	7.65732	5.0577
chr12	95775209	95776537	H3K9me3_chr12_broad_rmdup_peak_9765	59	.	3.5721	8.67639	5.96677
chr12	95841182	95841339	H3K9me3_chr12_broad_rmdup_peak_9772	58	.	5.73781	8.56896	5.84707
chr12	95842164	95842214	H3K9me3_chr12_broad_rmdup_peak_9773	63	.	5.6255	9.14187	6.34671
chr12	95907277	95908098	H3K9me3_chr12_broad_rmdup_peak_9776	62	.	5.12313	8.95019	6.22282
chr12	95929104	95929529	H3K9me3_chr12_broad_rmdup_peak_9782	80	.	5.97925	10.9775	8.00303
chr12	95970331	95970490	H3K9me3_chr12_broad_rmdup_peak_9787	61	.	4.43795	8.89094	6.19569
chr12	96087425	96088333	H3K9me3_chr12_broad_rmdup_peak_9793	52	.	4.14835	7.81599	5.22139
chr12	96108825	96109570	H3K9me3_chr12_broad_rmdup_peak_9795	79	.	5.91181	10.8649	7.95147
chr12	96316290	96316647	H3K9me3_chr12_broad_rmdup_peak_9804	67	.	4.12023	9.59777	6.76129
chr12	96319887	96319945	H3K9me3_chr12_broad_rmdup_peak_9807	55	.	5.68304	8.20401	5.51686
chr12	96610432	96612178	H3K9me3_chr12_broad_rmdup_peak_9828	69	.	4.17596	9.78536	6.96296
chr12	97197501	97197570	H3K9me3_chr12_broad_rmdup_peak_9890	53	.	3.7553	7.99416	5.35384
chr12	97513074	97513304	H3K9me3_chr12_broad_rmdup_peak_9913	59	.	5.46438	8.66388	5.92574
chr12	97661109	97662418	H3K9me3_chr12_broad_rmdup_peak_9930	58	.	4.82241	8.52775	5.82196
chr12	97705799	97705961	H3K9me3_chr12_broad_rmdup_peak_9945	61	.	3.82051	8.93859	6.17303
chr12	97724378	97724676	H3K9me3_chr12_broad_rmdup_peak_9948	66	.	5.20053	9.42185	6.61626
chr12	97728892	97728948	H3K9me3_chr12_broad_rmdup_peak_9950	72	.	6.16994	10.1652	7.27527
chr12	98310896	98311524	H3K9me3_chr12_broad_rmdup_peak_10012	53	.	4.25703	7.98805	5.35321
chr12	98965708	98965961	H3K9me3_chr12_broad_rmdup_peak_10057	60	.	3.85603	8.69894	6.0149
chr12	99319924	99320230	H3K9me3_chr12_broad_rmdup_peak_10094	54	.	3.52209	8.09368	5.45256
chr12	99320465	99321657	H3K9me3_chr12_broad_rmdup_peak_10095	56	.	3.79094	8.33002	5.64816
chr12	99463347	99463760	H3K9me3_chr12_broad_rmdup_peak_10103	62	.	4.34581	9.00923	6.2558
chr12	99584879	99585987	H3K9me3_chr12_broad_rmdup_peak_10120	54	.	4.50928	8.07602	5.42474
chr12	99676108	99676168	H3K9me3_chr12_broad_rmdup_peak_10126	72	.	4.06571	10.1438	7.24295
chr12	99720050	99720282	H3K9me3_chr12_broad_rmdup_peak_10131	64	.	4.15564	9.22028	6.46875
chr12	99929561	99930008	H3K9me3_chr12_broad_rmdup_peak_10152	51	.	3.56986	7.72103	5.10054
chr12	100010880	100012058	H3K9me3_chr12_broad_rmdup_peak_10166	54	.	3.66264	8.03864	5.40614
chr12	100293977	100295926	H3K9me3_chr12_broad_rmdup_peak_10191	57	.	5.25266	8.46345	5.7933
chr12	100430156	100431398	H3K9me3_chr12_broad_rmdup_peak_10202	52	.	4.59127	7.89825	5.27387
chr12	100500644	100500701	H3K9me3_chr12_broad_rmdup_peak_10208	52	.	5.01882	7.89498	5.23764
chr12	100587833	100589072	H3K9me3_chr12_broad_rmdup_peak_10217	51	.	3.84785	7.74198	5.17112
chr12	100641636	100642970	H3K9me3_chr12_broad_rmdup_peak_10223	58	.	4.13613	8.53203	5.82914
chr12	100873726	100874702	H3K9me3_chr12_broad_rmdup_peak_10245	56	.	4.42108	8.32153	5.65315
chr12	101390743	101390968	H3K9me3_chr12_broad_rmdup_peak_10306	52	.	3.60384	7.85684	5.23651
chr12	101413082	101413242	H3K9me3_chr12_broad_rmdup_peak_10310	58	.	4.68133	8.57008	5.87519
chr12	101510264	101510319	H3K9me3_chr12_broad_rmdup_peak_10314	67	.	4.17454	9.5797	6.74556
chr12	101585958	101586009	H3K9me3_chr12_broad_rmdup_peak_10322	54	.	2.92763	8.14857	5.48268
chr12	102088986	102089747	H3K9me3_chr12_broad_rmdup_peak_10346	101	.	6.14428	13.4217	10.1975
chr12	102142512	102142848	H3K9me3_chr12_broad_rmdup_peak_10353	67	.	4.08884	9.60829	6.79063
chr12	102143142	102143580	H3K9me3_chr12_broad_rmdup_peak_10354	61	.	3.7023	8.84537	6.14787
chr12	102353949	102354537	H3K9me3_chr12_broad_rmdup_peak_10387	64	.	4.25295	9.23468	6.47086
chr12	102354748	102354920	H3K9me3_chr12_broad_rmdup_peak_10388	51	.	4.39427	7.69074	5.10956
chr12	102661600	102662224	H3K9me3_chr12_broad_rmdup_peak_10417	59	.	4.1292	8.62001	5.93388
chr12	102831710	102831760	H3K9me3_chr12_broad_rmdup_peak_10441	58	.	4.90389	8.60748	5.86768
chr12	102832037	102832447	H3K9me3_chr12_broad_rmdup_peak_10442	79	.	5.62049	10.8447	7.92782
chr12	102997303	102998813	H3K9me3_chr12_broad_rmdup_peak_10453	54	.	3.87498	8.08594	5.44428
chr12	103071512	103071638	H3K9me3_chr12_broad_rmdup_peak_10467	63	.	4.80776	9.14953	6.39468
chr12	103287433	103287698	H3K9me3_chr12_broad_rmdup_peak_10486	51	.	3.8419	7.79111	5.18185
chr12	103434882	103435151	H3K9me3_chr12_broad_rmdup_peak_10507	54	.	4.98577	8.0992	5.43885
chr12	103436382	103436431	H3K9me3_chr12_broad_rmdup_peak_10509	62	.	5.54677	8.99484	6.20814
chr12	103437176	103437660	H3K9me3_chr12_broad_rmdup_peak_10510	64	.	5.05153	9.18117	6.43275
chr12	103611770	103612043	H3K9me3_chr12_broad_rmdup_peak_10540	51	.	4.18322	7.73195	5.10763
chr12	104099055	104099275	H3K9me3_chr12_broad_rmdup_peak_10575	50	.	3.15973	7.61401	5.03595
chr12	104389872	104390420	H3K9me3_chr12_broad_rmdup_peak_10595	53	.	4.0271	7.99242	5.34198
chr12	104390648	104390708	H3K9me3_chr12_broad_rmdup_peak_10596	52	.	3.92886	7.87967	5.23917
chr12	104392884	104394627	H3K9me3_chr12_broad_rmdup_peak_10597	56	.	3.90947	8.33934	5.66889
chr12	104883486	104884408	H3K9me3_chr12_broad_rmdup_peak_10634	52	.	3.89005	7.88727	5.265
chr12	104904605	104905259	H3K9me3_chr12_broad_rmdup_peak_10635	50	.	4.22629	7.66174	5.06002
chr12	105095266	105096143	H3K9me3_chr12_broad_rmdup_peak_10661	72	.	4.47552	10.0816	7.21117
chr12	105299347	105300699	H3K9me3_chr12_broad_rmdup_peak_10680	62	.	3.92587	9.0489	6.2894
chr12	105303267	105303991	H3K9me3_chr12_broad_rmdup_peak_10683	55	.	3.5571	8.18117	5.51833
chr12	105308605	105308794	H3K9me3_chr12_broad_rmdup_peak_10690	51	.	3.57208	7.73848	5.12484
chr12	105313674	105314424	H3K9me3_chr12_broad_rmdup_peak_10694	55	.	4.17277	8.14017	5.50368
chr12	105438816	105439029	H3K9me3_chr12_broad_rmdup_peak_10701	71	.	5.33046	10.0621	7.19604
chr12	105518798	105519982	H3K9me3_chr12_broad_rmdup_peak_10714	67	.	4.73843	9.52332	6.73114
chr12	105608708	105608909	H3K9me3_chr12_broad_rmdup_peak_10727	57	.	3.22985	8.44376	5.74206
chr12	105628597	105628918	H3K9me3_chr12_broad_rmdup_peak_10730	60	.	4.99967	8.77003	6.05428
chr12	105776955	105777111	H3K9me3_chr12_broad_rmdup_peak_10753	83	.	5.2268	11.3152	8.30046
chr12	105778291	105778541	H3K9me3_chr12_broad_rmdup_peak_10755	54	.	3.74755	8.11639	5.47227
chr12	105898193	105898341	H3K9me3_chr12_broad_rmdup_peak_10767	55	.	3.81875	8.23236	5.56459
chr12	106004835	106005092	H3K9me3_chr12_broad_rmdup_peak_10770	51	.	4.4587	7.74613	5.16917
chr12	106402385	106402434	H3K9me3_chr12_broad_rmdup_peak_10805	50	.	4.81572	7.71852	5.07585
chr12	106559678	106559728	H3K9me3_chr12_broad_rmdup_peak_10838	74	.	4.12479	10.339	7.41771
chr12	106620267	106621241	H3K9me3_chr12_broad_rmdup_peak_10845	53	.	3.55182	7.95216	5.31445
chr12	107096333	107097611	H3K9me3_chr12_broad_rmdup_peak_10866	59	.	4.09511	8.64566	5.94941
chr12	107216910	107218016	H3K9me3_chr12_broad_rmdup_peak_10887	54	.	3.33922	8.0767	5.44192
chr12	107817873	107818426	H3K9me3_chr12_broad_rmdup_peak_10931	50	.	4.22425	7.66497	5.06626
chr12	108420597	108420929	H3K9me3_chr12_broad_rmdup_peak_10986	64	.	5.53844	9.28282	6.49615
chr12	108504997	108505171	H3K9me3_chr12_broad_rmdup_peak_10996	50	.	4.4422	7.60494	5.00157
chr12	108655473	108656853	H3K9me3_chr12_broad_rmdup_peak_11000	73	.	6.09521	10.1628	7.3237
chr12	109001375	109001499	H3K9me3_chr12_broad_rmdup_peak_11026	50	.	4.00768	7.63763	5.01631
chr12	109001805	109001876	H3K9me3_chr12_broad_rmdup_peak_11027	73	.	5.36777	10.2407	7.33686
chr12	110172365	110172698	H3K9me3_chr12_broad_rmdup_peak_11075	87	.	5.04043	11.751	8.70165
chr12	110673290	110674167	H3K9me3_chr12_broad_rmdup_peak_11104	54	.	3.48541	8.09237	5.45252
chr12	110951061	110951867	H3K9me3_chr12_broad_rmdup_peak_11130	86	.	5.76715	11.7126	8.67729
chr12	111058537	111058585	H3K9me3_chr12_broad_rmdup_peak_11141	57	.	4.80674	8.49729	5.76834
chr12	111373087	111373191	H3K9me3_chr12_broad_rmdup_peak_11167	68	.	3.87284	9.70476	6.8726
chr12	111506758	111507609	H3K9me3_chr12_broad_rmdup_peak_11175	85	.	6.02053	11.5393	8.50032
chr12	111723296	111724909	H3K9me3_chr12_broad_rmdup_peak_11190	64	.	5.14743	9.19003	6.44984
chr12	111816224	111816274	H3K9me3_chr12_broad_rmdup_peak_11197	56	.	4.56194	8.37198	5.65029
chr12	111820761	111821798	H3K9me3_chr12_broad_rmdup_peak_11200	55	.	3.90544	8.17059	5.51296
chr12	111831650	111831702	H3K9me3_chr12_broad_rmdup_peak_11207	57	.	3.92884	8.4193	5.7049
chr12	111833303	111833400	H3K9me3_chr12_broad_rmdup_peak_11208	63	.	4.81978	9.15107	6.35168
chr12	111833791	111833925	H3K9me3_chr12_broad_rmdup_peak_11209	56	.	4.16528	8.30201	5.61528
chr12	111956511	111958134	H3K9me3_chr12_broad_rmdup_peak_11221	64	.	4.80668	9.24522	6.46886
chr12	112520057	112520307	H3K9me3_chr12_broad_rmdup_peak_11256	73	.	5.02145	10.2235	7.35748
chr12	112791849	112791904	H3K9me3_chr12_broad_rmdup_peak_11283	53	.	5.53002	7.96946	5.31221
chr12	112926383	112927307	H3K9me3_chr12_broad_rmdup_peak_11288	56	.	3.47081	8.3454	5.65593
chr12	113206318	113206651	H3K9me3_chr12_broad_rmdup_peak_11306	51	.	3.74446	7.68473	5.10243
chr12	113491107	113492902	H3K9me3_chr12_broad_rmdup_peak_11314	51	.	3.31953	7.79973	5.1963
chr12	113529859	113531050	H3K9me3_chr12_broad_rmdup_peak_11316	62	.	3.80917	8.97176	6.23503
chr12	113607791	113608265	H3K9me3_chr12_broad_rmdup_peak_11328	51	.	4.51613	7.66255	5.11721
chr12	113871825	113872739	H3K9me3_chr12_broad_rmdup_peak_11352	51	.	4.84113	7.68877	5.12051
chr12	114484296	114485693	H3K9me3_chr12_broad_rmdup_peak_11405	58	.	5.47868	8.57533	5.85731
chr12	114592103	114592734	H3K9me3_chr12_broad_rmdup_peak_11416	53	.	3.35301	7.98969	5.36324
chr12	114600348	114601654	H3K9me3_chr12_broad_rmdup_peak_11420	51	.	4.27373	7.79359	5.18334
chr12	115366771	115367360	H3K9me3_chr12_broad_rmdup_peak_11473	56	.	3.40829	8.35221	5.68975
chr12	115701939	115702140	H3K9me3_chr12_broad_rmdup_peak_11492	55	.	4.07351	8.1748	5.50395
chr12	117350852	117350901	H3K9me3_chr12_broad_rmdup_peak_11579	57	.	5.72606	8.43292	5.70344
chr12	117730494	117731759	H3K9me3_chr12_broad_rmdup_peak_11633	69	.	5.74825	9.77218	6.9366
chr12	118596896	118597567	H3K9me3_chr12_broad_rmdup_peak_11700	72	.	4.62391	10.1342	7.26417
chr12	118662122	118664006	H3K9me3_chr12_broad_rmdup_peak_11710	55	.	4.00831	8.18352	5.55303
chr12	118844121	118844261	H3K9me3_chr12_broad_rmdup_peak_11739	71	.	6.19067	9.96928	7.13302
chr12	119126972	119127028	H3K9me3_chr12_broad_rmdup_peak_11770	66	.	5.80965	9.44417	6.64077
chr12	119219578	119219634	H3K9me3_chr12_broad_rmdup_peak_11777	79	.	4.68907	10.9612	7.97529
chr12	119266809	119268229	H3K9me3_chr12_broad_rmdup_peak_11786	50	.	3.99689	7.67957	5.08584
chr12	119360132	119361328	H3K9me3_chr12_broad_rmdup_peak_11797	53	.	5.09275	7.96528	5.34911
chr12	119617804	119619288	H3K9me3_chr12_broad_rmdup_peak_11842	50	.	3.71197	7.68265	5.08502
chr12	119919534	119919752	H3K9me3_chr12_broad_rmdup_peak_11863	54	.	5.41112	8.07893	5.41155
chr12	120277997	120278703	H3K9me3_chr12_broad_rmdup_peak_11887	52	.	4.93633	7.91287	5.2845
chr12	120336524	120336625	H3K9me3_chr12_broad_rmdup_peak_11895	105	.	4.76761	13.783	10.5249
chr12	120732106	120733247	H3K9me3_chr12_broad_rmdup_peak_11919	58	.	4.78847	8.52826	5.85679
chr12	120950585	120950825	H3K9me3_chr12_broad_rmdup_peak_11931	79	.	5.97325	10.9086	7.92732
chr12	121075339	121077011	H3K9me3_chr12_broad_rmdup_peak_11938	58	.	5.28783	8.47973	5.80618
chr12	121994088	121994373	H3K9me3_chr12_broad_rmdup_peak_11982	71	.	6.27414	9.96224	7.13053
chr12	122592109	122592752	H3K9me3_chr12_broad_rmdup_peak_12009	50	.	4.99529	7.61236	5.02344
chr12	122676551	122677028	H3K9me3_chr12_broad_rmdup_peak_12016	50	.	4.70342	7.54716	5.01175
chr12	123371714	123372316	H3K9me3_chr12_broad_rmdup_peak_12053	59	.	5.04448	8.6736	5.98421
chr12	123413302	123414677	H3K9me3_chr12_broad_rmdup_peak_12056	55	.	4.43262	8.12906	5.501
chr12	124101759	124102539	H3K9me3_chr12_broad_rmdup_peak_12101	67	.	5.53619	9.54291	6.75644
chr12	124142586	124142839	H3K9me3_chr12_broad_rmdup_peak_12109	55	.	4.3529	8.24993	5.56984
chr12	124163623	124164626	H3K9me3_chr12_broad_rmdup_peak_12112	52	.	3.31895	7.85829	5.2295
chr12	125477821	125478080	H3K9me3_chr12_broad_rmdup_peak_12164	63	.	3.94501	9.08519	6.32712
chr12	125478459	125478610	H3K9me3_chr12_broad_rmdup_peak_12165	52	.	4.21591	7.89954	5.24711
chr12	125725180	125725715	H3K9me3_chr12_broad_rmdup_peak_12200	61	.	3.8628	8.92457	6.18056
chr12	125789715	125789868	H3K9me3_chr12_broad_rmdup_peak_12209	51	.	4.04158	7.75588	5.12927
chr12	125865043	125866025	H3K9me3_chr12_broad_rmdup_peak_12217	59	.	4.28506	8.67975	5.96869
chr12	125974388	125974452	H3K9me3_chr12_broad_rmdup_peak_12232	68	.	4.62567	9.72385	6.86588
chr12	126011997	126012045	H3K9me3_chr12_broad_rmdup_peak_12237	52	.	4.20282	7.91091	5.24774
chr12	126029194	126029254	H3K9me3_chr12_broad_rmdup_peak_12242	57	.	3.2992	8.45133	5.76048
chr12	126291264	126292883	H3K9me3_chr12_broad_rmdup_peak_12272	67	.	4.21608	9.55303	6.77686
chr12	126301670	126301744	H3K9me3_chr12_broad_rmdup_peak_12273	79	.	4.54763	10.9276	7.9548
chr12	126303204	126303263	H3K9me3_chr12_broad_rmdup_peak_12275	93	.	4.31814	12.4899	9.35633
chr12	126453919	126454237	H3K9me3_chr12_broad_rmdup_peak_12298	59	.	4.36111	8.64365	5.97163
chr12	126612951	126613494	H3K9me3_chr12_broad_rmdup_peak_12309	64	.	5.42648	9.23757	6.45441
chr12	126642378	126642686	H3K9me3_chr12_broad_rmdup_peak_12318	57	.	5.09019	8.45392	5.78192
chr12	126763062	126763155	H3K9me3_chr12_broad_rmdup_peak_12332	67	.	4.70685	9.56627	6.74888
chr12	126819596	126820081	H3K9me3_chr12_broad_rmdup_peak_12342	57	.	4.23073	8.38161	5.70675
chr12	126984194	126985153	H3K9me3_chr12_broad_rmdup_peak_12359	54	.	3.6615	8.05635	5.42874
chr12	127098216	127098430	H3K9me3_chr12_broad_rmdup_peak_12374	71	.	5.16907	10.006	7.13159
chr12	127099200	127099434	H3K9me3_chr12_broad_rmdup_peak_12375	67	.	5.41532	9.55914	6.75886
chr12	127100148	127100620	H3K9me3_chr12_broad_rmdup_peak_12376	77	.	5.13061	10.7451	7.79328
chr12	127155713	127155819	H3K9me3_chr12_broad_rmdup_peak_12383	61	.	4.41417	8.90692	6.14525
chr12	127346799	127347486	H3K9me3_chr12_broad_rmdup_peak_12404	50	.	4.20194	7.67285	5.08029
chr12	127841175	127841336	H3K9me3_chr12_broad_rmdup_peak_12449	59	.	4.01303	8.69147	5.97754
chr12	127866583	127866752	H3K9me3_chr12_broad_rmdup_peak_12453	54	.	4.70352	8.11577	5.44425
chr12	127967166	127968003	H3K9me3_chr12_broad_rmdup_peak_12469	51	.	3.95188	7.7125	5.11196
chr12	128247073	128247498	H3K9me3_chr12_broad_rmdup_peak_12495	94	.	5.69995	12.5088	9.412
chr12	128247758	128248113	H3K9me3_chr12_broad_rmdup_peak_12496	59	.	4.17542	8.65157	5.93367
chr12	128497004	128497959	H3K9me3_chr12_broad_rmdup_peak_12518	52	.	3.58876	7.88218	5.25256
chr12	129060484	129061992	H3K9me3_chr12_broad_rmdup_peak_12566	51	.	4.20815	7.69679	5.10883
chr12	129637579	129637755	H3K9me3_chr12_broad_rmdup_peak_12625	72	.	3.87148	10.1287	7.23446
chr12	129686171	129686390	H3K9me3_chr12_broad_rmdup_peak_12629	58	.	3.5414	8.62153	5.8856
chr12	129800714	129801896	H3K9me3_chr12_broad_rmdup_peak_12639	54	.	5.09458	8.05782	5.4261
chr12	130022136	130022524	H3K9me3_chr12_broad_rmdup_peak_12660	51	.	5.10191	7.75684	5.16018
chr12	130023156	130023387	H3K9me3_chr12_broad_rmdup_peak_12661	53	.	3.58463	8.00309	5.36226
chr12	130062363	130063413	H3K9me3_chr12_broad_rmdup_peak_12666	51	.	3.79895	7.78458	5.17916
chr12	130256429	130257071	H3K9me3_chr12_broad_rmdup_peak_12685	54	.	5.19984	8.13316	5.49549
chr12	130842069	130842475	H3K9me3_chr12_broad_rmdup_peak_12737	56	.	3.82624	8.33596	5.64984
chr12	130996937	130998217	H3K9me3_chr12_broad_rmdup_peak_12751	62	.	5.55629	8.89094	6.20576
chr12	131184325	131185634	H3K9me3_chr12_broad_rmdup_peak_12756	60	.	4.91035	8.82389	6.09442
chr12	131227889	131228381	H3K9me3_chr12_broad_rmdup_peak_12761	87	.	5.99753	11.7911	8.74996
chr12	131397171	131398706	H3K9me3_chr12_broad_rmdup_peak_12774	64	.	4.69198	9.23042	6.47357
chr12	131601791	131602159	H3K9me3_chr12_broad_rmdup_peak_12797	110	.	6.66086	14.402	11.0625
chr12	131743497	131744849	H3K9me3_chr12_broad_rmdup_peak_12808	50	.	3.84886	7.59692	5.02157
chr12	131873977	131874040	H3K9me3_chr12_broad_rmdup_peak_12816	54	.	4.99308	8.13903	5.47229
chr12	132001350	132001403	H3K9me3_chr12_broad_rmdup_peak_12822	59	.	4.68887	8.69773	5.95078
chr12	132095824	132096302	H3K9me3_chr12_broad_rmdup_peak_12827	55	.	4.3709	8.19503	5.54151
